TASKID;SCHEDULETYPEID;LINES_LINEID;PLANVERSIONID
435;4714038;2524;216
436;4714122;3372;216
437;4714122;142;216
438;4714122;2212;216
439;4714122;142;216
440;4714122;3411;216
441;4714122;2473;216
442;4714038;282;216
442;4714122;3191;216
443;4714122;304;216
444;4714122;333;216
445;4714038;3121;216
445;4714122;2243;216
446;4714122;376;216
447;4714122;333;216
448;4714122;2471;216
449;4714122;2842;216
450;4714038;2524;216
450;4714122;305;216
451;4714122;2273;216
452;4714038;2524;216
452;4714122;357;216
453;4714122;304;216
454;4714122;2301;216
455;4714122;2521;216
456;4714122;452;216
457;4714122;2104;216
458;4714122;2471;216
459;4714122;142;216
460;4714122;375;216
461;4714122;333;216
462;4714122;304;216
463;4714122;2471;216
464;4714122;2402;216
465;4714122;2243;216
466;4714122;318;216
467;4714122;4272;216
468;4714038;302;216
468;4714122;3171;216
469;4714122;2301;216
470;4714038;302;216
470;4714122;2101;216
471;4714122;3351;216
472;4714122;437;216
473;4714122;302;216
474;4714122;437;216
475;4714122;304;216
476;4714122;3371;216
477;4714122;2473;216
478;4714122;333;216
479;4714122;322;216
480;4714122;2101;216
481;4714122;2121;216
482;4714122;2102;216
483;4714122;2212;216
484;4714122;283;216
485;4714122;322;216
486;4714122;437;216
487;4714122;431;216
488;4714122;2524;216
489;4714122;1571;216
490;4714122;452;216
491;4714122;2104;216
492;4714122;2101;216
493;4714122;437;216
494;4714122;2301;216
495;4714122;357;216
496;4714122;2301;216
497;4714122;3412;216
498;4714122;306;216
499;4714122;437;216
500;4714122;283;216
501;4714122;2121;216
502;4714122;2472;216
503;4714122;3412;216
504;4714122;272;216
505;4714122;1472;216
506;4714122;2274;216
507;4714122;2301;216
508;4714122;2472;216
509;4714122;1472;216
510;4714122;3412;216
511;4714122;2473;216
512;4714122;1472;216
513;4714122;2473;216
514;4714122;3191;216
515;4714122;2273;216
516;4714122;3412;216
517;4714122;356;216
518;4714122;437;216
519;4714122;332;216
520;4714122;3141;216
521;4714122;3141;216
522;4714122;142;216
523;4714122;3191;216
524;4714122;272;216
525;4714122;437;216
526;4714122;2472;216
527;4714122;2101;216
529;4714122;3422;216
530;4714122;2212;216
531;4714122;2102;216
532;4714122;2101;216
533;4714122;3412;216
534;4714122;1472;216
535;4714122;1472;216
536;4714122;1472;216
537;4714122;2273;216
538;4714122;2301;216
539;4714122;427;216
540;4714122;283;216
541;4714122;2301;216
542;4714122;2401;216
543;4714122;1472;216
544;4714122;3112;216
545;4714122;2301;216
546;4714122;306;216
547;4714122;2471;216
548;4714122;2301;216
549;4714122;142;216
550;4714122;2301;216
551;4714122;2141;216
552;4714122;2402;216
553;4714122;2301;216
554;4714122;318;216
555;4714122;2301;216
556;4714122;3412;216
557;4714122;2101;216
558;4714122;347;216
559;4714122;373;216
560;4714122;2473;216
561;4714122;373;216
562;4714122;2273;216
563;4714122;3412;216
564;4714122;2301;216
565;4714122;2301;216
566;4714122;3412;216
567;4714122;2102;216
568;4714122;142;216
569;4714122;2524;216
570;4714122;3721;216
571;4714122;2102;216
572;4714122;142;216
573;4714122;3721;216
574;4714122;2101;216
575;4714122;1472;216
576;4714122;3721;216
577;4714122;2212;216
578;4714122;2212;216
579;4714122;3372;216
580;4714122;3171;216
581;4714122;2212;216
582;4714122;3191;216
583;4714122;272;216
584;4714122;2102;216
585;4714122;2524;216
586;4714122;2212;216
587;4714122;142;216
588;4714122;2212;216
589;4714122;437;216
590;4714122;3133;216
591;4714122;2473;216
592;4714122;2212;216
593;4714122;3412;216
594;4714122;142;216
595;4714122;2243;216
596;4714122;452;216
597;4714122;2212;216
598;4714122;3172;216
599;4714122;2141;216
600;4714122;2212;216
601;4714122;3412;216
602;4714122;3722;216
603;4714122;373;216
604;4714122;272;216
605;4714122;3412;216
606;4714122;2121;216
607;4714122;4272;216
608;4714122;2121;216
609;4714122;3721;216
610;4714122;2212;216
611;4714122;452;216
612;4714122;2243;216
613;4714122;272;216
614;4714122;142;216
615;4714122;318;216
616;4714122;1472;216
617;4714122;3171;216
618;4714122;271;216
619;4714122;385;216
620;4714122;1472;216
621;4714122;437;216
622;4714122;283;216
623;4714122;3172;216
624;4714122;2212;216
625;4714122;332;216
626;4714122;2241;216
627;4714122;2274;216
628;4714122;272;216
629;4714122;2212;216
630;4714122;1472;216
631;4714122;2471;216
632;4714122;3722;216
633;4714122;3112;216
634;4714122;1472;216
635;4714122;283;216
636;4714122;373;216
637;4714122;1472;216
638;4714122;2121;216
639;4714122;2301;216
640;4714122;437;216
641;4714122;373;216
642;4714122;2242;216
643;4714122;142;216
644;4714122;373;216
645;4714122;2524;216
646;4714122;1472;216
892;4714122;356;211
893;4714122;1571;211
894;4714122;2141;211
895;4714122;356;211
896;4714122;3351;211
897;4714122;356;211
898;4714122;1571;211
899;4714122;347;211
900;4714122;1571;211
901;4714122;371;211
902;4714122;2141;211
903;4714122;1571;211
904;4714122;2212;211
905;4714122;1571;211
906;4714122;371;211
907;4714122;2402;211
908;4714122;311;211
909;4714122;2141;211
910;4714122;4272;211
911;4714122;1571;211
912;4714122;321;211
913;4714122;2141;211
914;4714122;4272;211
915;4714122;1571;211
916;4714122;2402;211
917;4714122;1571;211
918;4714122;271;211
919;4714122;1571;211
920;4714122;282;211
921;4714122;1571;211
922;4714122;2402;211
923;4714122;427;211
924;4714122;2472;211
925;4714122;1571;211
926;4714122;3192;211
927;4714122;311;211
928;4714122;1571;211
929;4714122;311;211
930;4714122;2472;211
931;4714122;1571;211
932;4714122;431;211
933;4714122;271;211
934;4714122;2241;211
935;4714122;311;211
936;4714122;311;211
937;4714122;2211;211
938;4714122;2121;211
939;4714122;321;211
940;4714122;2402;211
941;4714122;2402;211
942;4714122;437;211
943;4714122;2402;211
944;4714122;2273;211
945;4714122;271;211
946;4714122;283;211
947;4714122;272;211
948;4714122;431;211
949;4714122;2273;211
950;4714122;437;211
951;4714122;431;211
952;4714122;271;211
953;4714122;1571;211
954;4714122;2141;211
955;4714122;272;211
956;4714122;427;211
957;4714122;3422;211
958;4714122;3422;211
959;4714122;2401;211
960;4714122;283;211
961;4714122;2471;211
964;4714122;2141;211
966;4714122;2273;211
967;4714122;437;211
968;4714122;2141;211
969;4714122;2141;211
970;4714122;3411;211
971;4714122;427;211
972;4714122;2473;211
973;4714122;427;211
974;4714122;427;211
975;4714122;321;211
976;4714122;283;211
977;4714122;2473;211
978;4714122;2273;211
979;4714122;2401;211
980;4714122;2273;211
981;4714122;2273;211
982;4714122;427;211
983;4714122;2471;211
984;4714122;2471;211
985;4714122;651;211
986;4714122;3131;211
987;4714122;347;211
989;4714122;347;211
990;4714122;3371;211
991;4714122;651;211
992;4714122;2471;211
993;4714122;2471;211
994;4714122;3131;211
995;4714122;302;211
996;4714122;2141;211
997;4714122;347;211
998;4714122;2242;211
999;4714122;2401;211
1000;4714122;2273;211
1001;4714122;2242;211
1002;4714122;2402;211
1003;4714122;2842;211
1004;4714122;302;211
1005;4714122;2842;211
1006;4714122;2473;211
1007;4714122;302;211
1008;4714122;2473;211
1009;4714122;2471;211
1010;4714122;302;211
1011;4714122;302;211
1012;4714122;302;211
1013;4714122;302;211
1014;4714122;302;211
1015;4714122;2473;211
1016;4714122;302;211
1017;4714122;283;211
1018;4714122;321;211
1019;4714122;2242;211
1020;4714122;2242;211
1021;4714122;2102;211
1022;4714122;321;211
1023;4714122;2243;211
1024;4714122;283;211
1025;4714122;2141;211
1026;4714122;283;211
1027;4714122;2242;211
1028;4714122;283;211
1030;4714122;2243;211
1031;4714122;2242;211
1032;4714122;2141;211
1033;4714122;217;211
1034;4714122;2801;211
1035;4714122;217;211
1036;4714122;2801;211
1037;4714122;217;211
1038;4714122;217;211
1039;4714122;217;211
1040;4714122;217;211
1041;4714122;217;211
1042;4714122;217;211
1043;4714122;385;211
1044;4714122;217;211
1045;4714122;385;211
1046;4714122;217;211
1047;4714122;385;211
1048;4714122;385;211
1049;4714122;217;211
1050;4714122;1571;211
1051;4714122;217;211
1052;4714122;1571;211
1053;4714122;2141;211
1054;4714122;421;211
1055;4714122;321;211
1056;4714122;3124;211
1057;4714122;2141;211
1058;4714122;321;211
1059;4714122;2473;211
1060;4714122;3121;211
1062;4714122;283;211
1064;4714122;2141;211
1069;4714122;2301;211
1073;4714122;3121;211
1075;4714122;3121;211
1077;4714122;3124;211
1079;4714122;3124;211
1082;4714122;3722;211
1083;4714122;3722;211
1085;4714122;2524;211
1087;4714122;2524;211
1094;4714122;4272;211
1096;4714122;4272;211
1097;4714122;2211;211
1100;4714122;142;211
1102;4714122;2274;211
1103;4714122;2472;211
1104;4714122;272;211
1105;4714122;142;211
1106;4714122;271;211
1107;4714122;142;211
1108;4714122;142;211
1109;4714122;1472;211
1110;4714122;302;211
1111;4714122;131;211
1112;4714122;2472;211
1114;4714122;131;211
1115;4714122;2472;211
1116;4714122;2401;211
1117;4714122;2242;211
1118;4714122;2243;211
1119;4714122;2472;211
1121;4714122;437;211
1122;4714122;437;211
1123;4714122;306;211
1124;4714122;421;211
1125;4714122;2472;211
1128;4714122;3121;211
1131;4714122;3122;211
1134;4714122;2212;211
1135;4714122;2212;211
1136;4714122;2212;211
1137;4714122;2524;211
1138;4714122;2524;211
1139;4714122;3124;211
1142;4714122;3442;211
7000;4714016;722;211
7000;4714122;722;211
7001;4714122;722;211
7001;4714016;722;211
591;4714122;2473;212
592;4714122;2212;212
593;4714122;3412;212
594;4714122;142;212
595;4714122;2243;212
596;4714122;452;212
597;4714122;2212;212
598;4714122;3172;212
599;4714122;2141;212
600;4714122;2212;212
601;4714122;3412;212
602;4714122;3722;212
603;4714122;373;212
604;4714122;272;212
605;4714122;3412;212
606;4714122;2121;212
607;4714122;4272;212
608;4714122;2121;212
609;4714122;3721;212
610;4714122;2212;212
611;4714122;452;212
612;4714122;2243;212
613;4714122;272;212
614;4714122;142;212
615;4714122;318;212
616;4714122;1472;212
617;4714122;3171;212
618;4714122;271;212
619;4714122;385;212
620;4714122;1472;212
621;4714122;437;212
622;4714122;283;212
623;4714122;3172;212
624;4714122;2212;212
625;4714122;332;212
626;4714122;2241;212
627;4714122;2274;212
628;4714122;272;212
629;4714122;2212;212
630;4714122;1472;212
631;4714122;2471;212
632;4714122;3722;212
633;4714122;3112;212
634;4714122;1472;212
635;4714122;283;212
636;4714122;373;212
637;4714122;1472;212
638;4714122;2121;212
639;4714122;2301;212
640;4714122;437;212
641;4714122;373;212
642;4714122;2242;212
643;4714122;142;212
644;4714122;373;212
645;4714122;2524;212
646;4714122;1472;212
647;4714122;332;212
648;4714122;2212;212
649;4714122;373;212
650;4714122;3171;212
651;4714122;2524;212
652;4714122;3371;212
653;4714122;3133;212
654;4714122;272;212
655;4714122;4272;212
656;4714122;3141;212
657;4714122;3171;212
658;4714122;2242;212
659;4714122;353;212
660;4714122;3372;212
661;4714122;2141;212
662;4714122;1472;212
663;4714122;3141;212
664;4714122;2141;212
665;4714122;2524;212
666;4714122;3411;212
667;4714122;142;212
668;4714122;142;212
669;4714122;131;212
670;4714122;2121;212
671;4714122;142;212
672;4714122;353;212
673;4714122;2521;212
674;4714122;2242;212
675;4714122;4272;212
676;4714122;3141;212
677;4714122;311;212
678;4714122;283;212
679;4714122;217;212
680;4714122;3133;212
681;4714122;2473;212
682;4714122;2274;212
683;4714122;2141;212
684;4714122;283;212
685;4714122;2273;212
686;4714122;2401;212
687;4714122;3141;212
688;4714122;4272;212
689;4714122;2242;212
690;4714122;2471;212
691;4714122;217;212
692;4714122;2521;212
202;4612106;431;199
202;4612107;2241;199
203;4612024;1571;199
203;4612026;2273;199
203;4612027;3142;199
203;4612095;2273;199
203;4612105;1571;199
203;4612106;3142;199
203;4612107;2273;199
204;4612024;437;199
204;4612026;150;199
204;4612027;3121;199
204;4612095;150;199
204;4612105;437;199
204;4612106;3121;199
204;4612107;150;199
205;4612024;431;199
205;4612106;150;199
205;4612026;318;199
205;4612027;150;199
205;4612095;318;199
205;4612105;431;199
205;4612107;318;199
206;4612024;431;199
206;4612026;2301;199
206;4612027;2211;199
206;4612095;2301;199
206;4612105;431;199
206;4612106;2211;199
206;4612107;2301;199
207;4612024;305;199
207;4612105;305;199
207;4612026;347;199
207;4612027;3412;199
207;4612095;347;199
207;4612106;3412;199
207;4612107;347;199
208;4612024;282;199
208;4612106;140;199
208;4612026;2521;199
208;4612027;140;199
208;4612095;2521;199
208;4612105;282;199
208;4612107;2521;199
209;4612024;131;199
209;4612107;421;199
209;4612026;421;199
209;4612027;2473;199
209;4612095;421;199
209;4612105;131;199
209;4612106;2473;199
210;4612024;131;199
210;4612026;2274;199
210;4612027;3141;199
210;4612105;131;199
210;4612106;3141;199
210;4612107;2274;199
210;4612095;2274;199
211;4612024;3412;199
211;4612105;3412;199
211;4612026;421;199
211;4612027;3131;199
211;4612106;3131;199
211;4612107;421;199
211;4612095;421;199
212;4612024;131;199
212;4612106;311;199
212;4612026;2274;199
212;4612027;311;199
212;4612105;131;199
212;4612107;2274;199
212;4612095;2274;199
213;4612024;2141;199
213;4612107;2274;199
213;4612026;2274;199
213;4612027;318;199
213;4612105;2141;199
213;4612106;318;199
213;4612095;2274;199
214;4612024;336;199
214;4612027;150;199
214;4612095;3372;199
214;4612105;336;199
214;4612106;150;199
214;4612107;547;199
215;4612024;333;199
215;4612105;333;199
215;4612026;371;199
215;4612027;1472;199
215;4612095;371;199
215;4612106;1472;199
215;4612107;371;199
216;4612024;2242;199
216;4612106;2521;199
216;4612026;318;199
216;4612027;2521;199
216;4612095;318;199
216;4612105;2242;199
216;4612107;318;199
217;4612024;2301;199
217;4612026;2211;199
217;4612095;2211;199
217;4612027;3721;199
217;4612107;2211;199
217;4612105;2301;199
217;4612106;3721;199
218;4612024;3171;199
218;4612026;3721;199
218;4612027;385;199
218;4612095;3721;199
218;4612105;3171;199
218;4612106;385;199
218;4612107;3721;199
219;4612024;431;199
219;4612026;2121;199
219;4612027;2401;199
219;4612095;2121;199
219;4612105;431;199
219;4612106;2401;199
219;4612107;2121;199
220;4612024;2241;199
220;4612026;3372;199
220;4612027;441;199
220;4612095;3372;199
220;4612105;2241;199
220;4612106;441;199
220;4612107;3372;199
221;4612024;142;199
221;4612027;3412;199
221;4612095;347;199
221;4612105;142;199
221;4612106;3412;199
221;4612107;547;199
222;4612024;3422;199
222;4612027;441;199
222;4612095;140;199
222;4612105;3422;199
222;4612106;441;199
222;4612107;140;199
222;4612026;140;199
223;4612024;431;199
223;4612027;3141;199
223;4612095;2273;199
223;4612105;431;199
223;4612106;3141;199
223;4612107;2273;199
223;4612026;2273;199
224;4612024;3123;199
224;4612027;441;199
224;4612026;2472;199
224;4612105;3123;199
224;4612106;441;199
224;4612107;2472;199
225;4612024;357;199
225;4612026;3124;199
225;4612027;3411;199
225;4612095;3124;199
225;4612105;357;199
225;4612106;3411;199
225;4612107;3124;199
226;4612024;2211;199
226;4612026;131;199
226;4612027;2211;199
226;4612095;131;199
226;4612105;2211;199
226;4612106;2211;199
226;4612107;131;199
227;4612024;347;199
227;4612026;150;199
227;4612027;2301;199
227;4612095;150;199
227;4612105;347;199
227;4612106;2301;199
227;4612107;150;199
228;4612024;3131;199
228;4612026;3372;199
228;4612027;140;199
228;4612095;2472;199
228;4612105;3131;199
228;4612106;140;199
228;4612107;3372;199
229;4612024;131;199
229;4612026;2521;199
229;4612027;318;199
229;4612095;2521;199
229;4612105;131;199
229;4612106;318;199
229;4612107;2521;199
230;4612024;142;199
230;4612026;131;199
230;4612027;356;199
230;4612095;131;199
230;4612105;142;199
230;4612106;356;199
230;4612107;131;199
231;4612024;431;199
231;4612026;2273;199
231;4612027;441;199
231;4612095;2273;199
231;4612105;431;199
231;4612106;441;199
231;4612107;2273;199
232;4612024;441;199
232;4612026;3441;199
232;4612027;302;199
232;4612095;3441;199
232;4612105;441;199
232;4612106;302;199
232;4612107;3441;199
233;4612024;2273;199
233;4612027;272;199
233;4612095;2104;199
233;4612106;272;199
233;4612107;2104;199
233;4612026;2104;199
233;4612105;2273;199
234;4612024;2141;199
234;4612027;131;199
234;4612095;3441;199
234;4612105;2141;199
234;4612106;131;199
234;4612107;3441;199
234;4612026;3441;199
235;4612024;2211;199
235;4612027;1472;199
235;4612095;131;199
235;4612105;2211;199
235;4612106;1472;199
235;4612107;131;199
235;4612026;131;199
236;4612024;2101;199
236;4612027;441;199
236;4612095;2241;199
236;4612105;2101;199
236;4612106;441;199
236;4612107;2241;199
236;4612026;2241;199
237;4612024;3133;199
237;4612027;3412;199
237;4612095;2241;199
237;4612105;3133;199
237;4612106;3412;199
237;4612107;2241;199
237;4612026;2241;199
238;4612024;2842;199
238;4612027;347;199
238;4612095;2524;199
238;4612105;2842;199
238;4612106;347;199
238;4612107;2524;199
238;4612026;2524;199
239;4612024;2402;199
239;4612027;441;199
239;4612095;376;199
239;4612105;2402;199
239;4612106;441;199
239;4612107;376;199
239;4612026;376;199
240;4612024;1571;199
240;4612027;2472;199
240;4612095;2401;199
240;4612105;1571;199
240;4612106;2472;199
240;4612107;2401;199
240;4612026;2401;199
241;4612024;376;199
241;4612107;2401;199
241;4612027;431;199
241;4612095;2401;199
241;4612105;376;199
241;4612106;431;199
241;4612026;2401;199
242;4612024;431;199
242;4612105;431;199
242;4612106;2211;199
242;4612107;2521;199
242;4612027;2211;199
242;4612095;2521;199
242;4612026;2521;199
243;4612024;347;199
243;4612105;347;199
243;4612106;1472;199
243;4612107;3173;199
243;4612095;3173;199
243;4612026;3173;199
243;4612027;1472;199
244;4612024;2842;199
244;4612105;2842;199
244;4612106;1472;199
244;4612107;251;199
244;4612026;251;199
244;4612027;1472;199
244;4612095;251;199
245;4612024;2141;199
245;4612105;2141;199
245;4612106;2102;199
245;4612107;357;199
245;4612026;357;199
245;4612027;2102;199
245;4612095;357;199
246;4612024;2141;199
246;4612105;2141;199
246;4612106;2241;199
246;4612107;2273;199
246;4612026;2273;199
246;4612027;2241;199
246;4612095;2273;199
247;4612107;2242;199
247;4612024;2301;199
247;4612105;2301;199
247;4612106;318;199
247;4612026;2242;199
247;4612027;318;199
247;4612095;2242;199
248;4612105;140;199
478;4652041;333;207
479;4652041;322;207
479;4652016;283;207
480;4652016;2121;207
480;4652041;2101;207
481;4652041;1571;207
481;4652016;272;207
482;4652041;2274;207
482;4652016;1571;207
483;4652041;2212;207
483;4652016;2471;207
484;4652041;283;207
484;4652016;283;207
